site_id,litter_type,litter_name,amount_kg,is_sentinel,snapshot
nb_95d0ba72-5bca-4ccc-a1a3-1c1c6e86026a,Litter001,工程渣土,230578202.0,False,2026-09-02
nb_95d0ba72-5bca-4ccc-a1a3-1c1c6e86026a,Litter003,工程泥浆,67592420.0,False,2026-09-02
nb_1812515a-a567-4230-891f-83b9c716eeea,Litter001,工程渣土,91008000.0,False,2026-09-02
nb_29122fdf-1a18-4361-a547-807403101a47,Litter001,工程渣土,88590000.0,False,2026-09-02
nb_619838a0-54a9-473b-b0ab-7ffe3beef82f,Litter001,工程渣土,37440000.0,False,2026-09-02
nb_619838a0-54a9-473b-b0ab-7ffe3beef82f,Litter005,拆除弃料,720000.0,False,2026-09-02
nb_70fe23ae-acdd-4189-8254-1f929dc4ab97,Litter001,工程渣土,10800000.0,False,2026-09-02
nb_70fe23ae-acdd-4189-8254-1f929dc4ab97,Litter003,工程泥浆,2340000.0,False,2026-09-02
nb_fe9df930-74f7-48c2-a8c3-3c7f9bcdef2a,Litter001,工程渣土,19800000.0,False,2026-09-02
nb_fe9df930-74f7-48c2-a8c3-3c7f9bcdef2a,Litter003,工程泥浆,21487190.0,False,2026-09-02
nb_23f7138f-5b41-4c2d-a8ce-3d7000247dcc,Litter001,工程渣土,14220000.0,False,2026-09-02
nb_23f7138f-5b41-4c2d-a8ce-3d7000247dcc,Litter005,拆除弃料,180000.0,False,2026-09-02
nb_90a75baf-0048-4831-88cd-ff2002ef0123,Litter001,工程渣土,27180000.0,False,2026-09-02
nb_c619d3b0-8116-4158-984c-1516e55084eb,Litter001,工程渣土,16459236.0,False,2026-09-02
nb_c619d3b0-8116-4158-984c-1516e55084eb,Litter005,拆除弃料,427872.0,False,2026-09-02
nb_511e94d8-10c0-4d67-969d-21e2370d2abb,Litter001,工程渣土,7200000.0,False,2026-09-02
nb_049f3348-8bd4-4d05-8dd0-dde71ba13335,Litter001,工程渣土,99540000.0,False,2026-09-02
nb_049f3348-8bd4-4d05-8dd0-dde71ba13335,Litter005,拆除弃料,1440000.0,False,2026-09-02
nb_1cfaa137-1a2a-4c4f-bf67-15060faf3a20,Litter001,工程渣土,25714000.0,False,2026-09-02
nb_d5caf5cb-b4bf-4112-b521-f62b0c0b1cd4,Litter001,工程渣土,49835000.0,False,2026-09-02
nb_684799d4-fe00-4f05-a36a-5b850192375a,Litter001,工程渣土,7957800.0,False,2026-09-02
nb_731fab18-dd65-4139-be91-57602740f06d,Litter001,工程渣土,98815000.0,False,2026-09-02
nb_a590a071-2e10-49a5-8d32-03c9493b5b3f,Litter001,工程渣土,94446340.0,False,2026-09-02
nb_a590a071-2e10-49a5-8d32-03c9493b5b3f,Litter003,工程泥浆,119110.0,False,2026-09-02
nb_a590a071-2e10-49a5-8d32-03c9493b5b3f,Litter005,拆除弃料,2402840.0,False,2026-09-02
nb_1b19f9ed-66ed-48ec-a729-dda45b713dbd,Litter001,工程渣土,2619000.0,False,2026-09-02
nb_1b19f9ed-66ed-48ec-a729-dda45b713dbd,Litter005,拆除弃料,3920400.0,False,2026-09-02
nb_1bd07f75-1e59-41a8-b3e0-36292091f3e7,Litter001,工程渣土,630000.0,False,2026-09-02
nb_1bd07f75-1e59-41a8-b3e0-36292091f3e7,Litter003,工程泥浆,520000.0,False,2026-09-02
nb_fef9f426-5836-4ee0-9927-85485532ccae,Litter001,工程渣土,38340000.0,False,2026-09-02
nb_0ee8f745-b8ce-4387-bcef-4faa9c89531d,Litter001,工程渣土,15120000.0,False,2026-09-02
nb_e82528ee-3622-437c-ba7d-348970087096,Litter001,工程渣土,3102780.0,False,2026-09-02
nb_e82528ee-3622-437c-ba7d-348970087096,Litter003,工程泥浆,657380.0,False,2026-09-02
nb_2c549688-4b38-4556-8e49-67bda927421e,Litter001,工程渣土,52740000.0,False,2026-09-02
nb_85acfa48-f72b-428a-aefd-97dcc761309f,Litter001,工程渣土,360768402.0,False,2026-09-02
nb_85acfa48-f72b-428a-aefd-97dcc761309f,Litter003,工程泥浆,198892707.0,False,2026-09-02
nb_85acfa48-f72b-428a-aefd-97dcc761309f,Litter005,拆除弃料,57247794.0,False,2026-09-02
nb_d9bef0fb-e286-468e-95b0-87c96b5eb50d,Litter001,工程渣土,14900000.0,False,2026-09-02
nb_d9bef0fb-e286-468e-95b0-87c96b5eb50d,Litter003,工程泥浆,2470000.0,False,2026-09-02
nb_68680caa-7a93-40f9-b382-d0cd01cc83b2,Litter001,工程渣土,19080000.0,False,2026-09-02
nb_c3fca14b-2771-4ccd-a7a0-71f7040432da,Litter001,工程渣土,4555800.0,False,2026-09-02
nb_a2ee624e-b440-4bc5-b94d-a611a05a6d7c,Litter001,工程渣土,19440000.0,False,2026-09-02
nb_a2ee624e-b440-4bc5-b94d-a611a05a6d7c,Litter003,工程泥浆,2730000.0,False,2026-09-02
nb_3a64b4c7-e319-4f73-8ae5-d7562a27caba,Litter003,工程泥浆,5292000.0,False,2026-09-02
nb_32ae807a-1670-4e0c-a403-2caeefed37f0,Litter001,工程渣土,17460000.0,False,2026-09-02
nb_32ae807a-1670-4e0c-a403-2caeefed37f0,Litter005,拆除弃料,9360000.0,False,2026-09-02
nb_0c5bd7e6-bbae-45d1-8288-ca2f62442ee2,Litter001,工程渣土,90000000.0,False,2026-09-02
nb_1e0014e0-ebec-4e6a-ac17-c17c753c698d,Litter001,工程渣土,27000000.0,False,2026-09-02
nb_951137a9-d4b3-43b8-9b54-4c36227184df,Litter001,工程渣土,4804200.0,False,2026-09-02
nb_0ae58c52-c8fc-4231-bebf-50c07a6aa6e5,Litter001,工程渣土,11880000.0,False,2026-09-02
nb_0ae58c52-c8fc-4231-bebf-50c07a6aa6e5,Litter003,工程泥浆,2210000.0,False,2026-09-02
nb_bcb10e3b-a564-47f0-9254-e1ed526834ad,Litter001,工程渣土,56900934.0,False,2026-09-02
nb_48579223-f0f4-4f35-a627-48a8e1eeae3a,Litter001,工程渣土,26820000.0,False,2026-09-02
nb_48579223-f0f4-4f35-a627-48a8e1eeae3a,Litter005,拆除弃料,2520000.0,False,2026-09-02
nb_547ecd48-79da-4b8e-8aee-fb0162f32aa9,Litter005,拆除弃料,4140000.0,False,2026-09-02
nb_48dd7035-daa8-4ec8-b0a8-11ddad1714e8,Litter001,工程渣土,57870000.0,False,2026-09-02
nb_18b67ae7-7ae9-4bec-90cb-37f787475763,Litter001,工程渣土,568800000.0,False,2026-09-02
nb_18b67ae7-7ae9-4bec-90cb-37f787475763,Litter003,工程泥浆,39000000.0,False,2026-09-02
nb_18b67ae7-7ae9-4bec-90cb-37f787475763,Litter005,拆除弃料,8000000.0,False,2026-09-02
nb_4d384f62-70dc-49fc-8a32-75c23bff2128,Litter001,工程渣土,511000000.0,False,2026-09-02
nb_4d384f62-70dc-49fc-8a32-75c23bff2128,Litter003,工程泥浆,1560000.0,False,2026-09-02
nb_dc71295b-f61b-4038-977f-4873a0264831,Litter001,工程渣土,105480000.0,False,2026-09-02
nb_0462670e-b841-4450-89e2-17ddd1199d15,Litter003,工程泥浆,1183000.0,False,2026-09-02
nb_ec2c14d6-8cfb-424f-ac95-74abf29f9efa,Litter001,工程渣土,30013272.0,False,2026-09-02
nb_ec2c14d6-8cfb-424f-ac95-74abf29f9efa,Litter003,工程泥浆,124904.0,False,2026-09-02
nb_6f42d240-0ccd-4457-bac3-42b8a0a03343,Litter001,工程渣土,4500000.0,False,2026-09-02
nb_0e3c9db4-23ef-4750-b0ca-7ac4c48f6f55,Litter003,工程泥浆,5089000.0,False,2026-09-02
nb_906a9c2f-88ee-4067-b9b7-dacde0e9bd45,Litter003,工程泥浆,1074100.0,False,2026-09-02
nb_b1f27c51-6fb6-4536-9bc4-38c350e5cbe3,Litter001,工程渣土,117733000.0,False,2026-09-02
nb_89b4394b-a34d-4d65-9c6b-ceaffc06d757,Litter001,工程渣土,56880000.0,False,2026-09-02
nb_89b4394b-a34d-4d65-9c6b-ceaffc06d757,Litter003,工程泥浆,51220000.0,False,2026-09-02
nb_89b4394b-a34d-4d65-9c6b-ceaffc06d757,Litter005,拆除弃料,3060000.0,False,2026-09-02
nb_b76a1b12-8795-4587-a51b-926e6a23ca33,Litter001,工程渣土,43380000.0,False,2026-09-02
nb_b76a1b12-8795-4587-a51b-926e6a23ca33,Litter002,工程弃料,3420000.0,False,2026-09-02
nb_8c58b387-46a9-4380-b377-0e36348d8671,Litter001,工程渣土,2678220.0,False,2026-09-02
nb_20654611-1574-4786-9b13-aab438bc0e16,Litter001,工程渣土,30533503.0,False,2026-09-02
nb_d463ba54-e04b-46d7-8c05-056060c9d5c9,Litter001,工程渣土,96840000.0,False,2026-09-02
nb_d463ba54-e04b-46d7-8c05-056060c9d5c9,Litter005,拆除弃料,1080000.0,False,2026-09-02
nb_199d161f-e83e-44f5-bf65-9fdcf59201c9,Litter001,工程渣土,22460000.0,False,2026-09-02
nb_199d161f-e83e-44f5-bf65-9fdcf59201c9,Litter003,工程泥浆,28663510.0,False,2026-09-02
nb_f3d65d0e-fd0f-4441-8ee9-44ecf58a9248,Litter001,工程渣土,4271724.0,False,2026-09-02
nb_f3d65d0e-fd0f-4441-8ee9-44ecf58a9248,Litter002,工程弃料,4673916.0,False,2026-09-02
nb_e129df1e-4a89-4a54-b969-7128c8c8400d,Litter001,工程渣土,8460000.0,False,2026-09-02
nb_792510a3-e02e-430f-8841-d25dfdc89f90,Litter001,工程渣土,34560000.0,False,2026-09-02
nb_660d5ccf-a67b-4c1f-8a02-dfe210b8c5a4,Litter001,工程渣土,18000000.0,False,2026-09-02
nb_13be6ee3-159c-4665-83b1-063dc7b01dd1,Litter001,工程渣土,19699000.0,False,2026-09-02
nb_13be6ee3-159c-4665-83b1-063dc7b01dd1,Litter003,工程泥浆,630000.0,False,2026-09-02
nb_13be6ee3-159c-4665-83b1-063dc7b01dd1,Litter005,拆除弃料,3267000.0,False,2026-09-02
nb_ad2ba6b2-9353-48af-84c1-54bcaf0f9794,Litter001,工程渣土,52740000.0,False,2026-09-02
nb_ad2ba6b2-9353-48af-84c1-54bcaf0f9794,Litter003,工程泥浆,31330000.0,False,2026-09-02
nb_ad2ba6b2-9353-48af-84c1-54bcaf0f9794,Litter005,拆除弃料,10620000.0,False,2026-09-02
nb_f52e1203-b276-4a04-8fdd-f05582e8423e,Litter001,工程渣土,36720000.0,False,2026-09-02
nb_a5d06211-a592-473e-8d98-e4ae7833e9b3,Litter001,工程渣土,123480000.0,False,2026-09-02
nb_156898d7-ce40-4471-8206-255e38006b8f,Litter001,工程渣土,128814000.0,False,2026-09-02
nb_255cf3c6-2e8a-4054-87a2-f22fe9887c00,Litter001,工程渣土,47103876.0,False,2026-09-02
nb_8c09ab6b-fc7d-42d0-92db-5d336383fdc0,Litter001,工程渣土,22320000.0,False,2026-09-02
nb_8c09ab6b-fc7d-42d0-92db-5d336383fdc0,Litter003,工程泥浆,37960000.0,False,2026-09-02
nb_8c09ab6b-fc7d-42d0-92db-5d336383fdc0,Litter005,拆除弃料,3420000.0,False,2026-09-02
nb_fbe520ac-085c-4974-8d1c-697ea4a5bb6d,Litter001,工程渣土,24660000.0,False,2026-09-02
nb_fbe520ac-085c-4974-8d1c-697ea4a5bb6d,Litter005,拆除弃料,360000.0,False,2026-09-02
nb_42f50b77-1301-49f9-924d-4bd82ee613ca,Litter001,工程渣土,1942000.0,False,2026-09-02
nb_42f50b77-1301-49f9-924d-4bd82ee613ca,Litter003,工程泥浆,2049000.0,False,2026-09-02
nb_2e09444e-24a8-4874-afce-d31f3babfdb6,Litter001,工程渣土,114480000.0,False,2026-09-02
nb_2e09444e-24a8-4874-afce-d31f3babfdb6,Litter003,工程泥浆,10660000.0,False,2026-09-02
nb_2e09444e-24a8-4874-afce-d31f3babfdb6,Litter005,拆除弃料,7200000.0,False,2026-09-02
nb_de3642fa-035d-4ca8-a6ce-aadb3134bb1d,Litter001,工程渣土,520759298.12,False,2026-09-02
nb_60729505-11f9-4126-aeac-b07b99358180,Litter001,工程渣土,3483000.0,False,2026-09-02
nb_60729505-11f9-4126-aeac-b07b99358180,Litter003,工程泥浆,5604300.0,False,2026-09-02
nb_15859970-3e20-47d8-8f4b-6b7cd2143672,Litter001,工程渣土,369180000.0,False,2026-09-02
nb_15859970-3e20-47d8-8f4b-6b7cd2143672,Litter003,工程泥浆,51090000.0,False,2026-09-02
nb_c075af78-fc95-482c-8f47-35592011d780,Litter001,工程渣土,2700000.0,False,2026-09-02
nb_c0ba7c7e-85d9-4909-88bc-c94ed7cfc64e,Litter001,工程渣土,624740400.0,False,2026-09-02
nb_93035d42-3bf8-48ea-b085-6039c9d3b15d,Litter001,工程渣土,19056600.0,False,2026-09-02
nb_93035d42-3bf8-48ea-b085-6039c9d3b15d,Litter002,工程弃料,9397000.0,False,2026-09-02
nb_736ebf22-a10d-4bb9-873e-bc798652694e,Litter001,工程渣土,96609096.0,False,2026-09-02
nb_c7a22cec-1b75-46d6-8341-99f6ebd79b89,Litter001,工程渣土,117896000.0,False,2026-09-02
nb_f0280f60-512c-4c59-93d8-742c6f00ea5c,Litter001,工程渣土,88740000.0,False,2026-09-02
nb_56baf160-95e3-45b8-afb2-54437d11222a,Litter001,工程渣土,248400000.0,False,2026-09-02
nb_68911657-17f3-466c-ba08-4ac82529ffd7,Litter001,工程渣土,363600000.0,False,2026-09-02
nb_68911657-17f3-466c-ba08-4ac82529ffd7,Litter005,拆除弃料,18000000.0,False,2026-09-02
nb_3d7ad770-02ef-4685-bb94-25216bd2896b,Litter001,工程渣土,248040000.0,False,2026-09-02
nb_3d7ad770-02ef-4685-bb94-25216bd2896b,Litter003,工程泥浆,390000.0,False,2026-09-02
nb_3d7ad770-02ef-4685-bb94-25216bd2896b,Litter005,拆除弃料,1980000.0,False,2026-09-02
nb_1a72b5b8-575a-413d-a576-9564ac25c002,Litter001,工程渣土,399960000.0,False,2026-09-02
nb_1a72b5b8-575a-413d-a576-9564ac25c002,Litter005,拆除弃料,3680000.0,False,2026-09-02
nb_6a0e662c-9d98-49d6-8e6c-5abc2315fcb0,Litter001,工程渣土,8690400.0,False,2026-09-02
nb_6a0e662c-9d98-49d6-8e6c-5abc2315fcb0,Litter003,工程泥浆,4290000.0,False,2026-09-02
nb_0069769d-2c6f-4e28-a89f-979080d7ee47,Litter001,工程渣土,396900000.0,False,2026-09-02
nb_0069769d-2c6f-4e28-a89f-979080d7ee47,Litter003,工程泥浆,29510000.0,False,2026-09-02
nb_c5af3c89-48c1-4ff3-8c71-f7f3fe243c45,Litter001,工程渣土,71640000.0,False,2026-09-02
nb_3f82423f-abfc-45f6-9e69-93296513d868,Litter001,工程渣土,273240000.0,False,2026-09-02
nb_3f82423f-abfc-45f6-9e69-93296513d868,Litter003,工程泥浆,3245190.0,False,2026-09-02
nb_3f82423f-abfc-45f6-9e69-93296513d868,Litter005,拆除弃料,14040000.0,False,2026-09-02
nb_ad4d8fda-d67c-460e-85f6-218e2cd76078,Litter001,工程渣土,37800000.0,False,2026-09-02
nb_db813f58-e2e0-4385-bdc0-c7d3d01a4d43,Litter001,工程渣土,37300000.0,False,2026-09-02
nb_db813f58-e2e0-4385-bdc0-c7d3d01a4d43,Litter003,工程泥浆,3658000.0,False,2026-09-02
nb_d9bdc763-08c1-4bae-b163-9e3507eff463,Litter001,工程渣土,18000000.0,False,2026-09-02
nb_d9bdc763-08c1-4bae-b163-9e3507eff463,Litter003,工程泥浆,15600000.0,False,2026-09-02
nb_5307f33c-e94c-41fe-b049-86b4827f8b9d,Litter001,工程渣土,50400000.0,False,2026-09-02
nb_15e6ae7d-fb39-45c3-9877-d587546fd67b,Litter005,拆除弃料,14400000.0,False,2026-09-02
nb_05419dd9-de41-44c2-9cef-8292e94b2346,Litter001,工程渣土,136400000.0,False,2026-09-02
nb_05419dd9-de41-44c2-9cef-8292e94b2346,Litter003,工程泥浆,43990000.0,False,2026-09-02
nb_78c02a5d-8d5f-4727-b5f5-a4469639f897,Litter001,工程渣土,275968800.0,False,2026-09-02
nb_78c02a5d-8d5f-4727-b5f5-a4469639f897,Litter005,拆除弃料,10980000.0,False,2026-09-02
nb_dc61801c-4493-40d2-8f2e-decd88a71b56,Litter001,工程渣土,283000000.0,False,2026-09-02
nb_9726b6b6-12d6-4ffd-a4e9-adc1e39c87c5,Litter001,工程渣土,35469750.0,False,2026-09-02
nb_9726b6b6-12d6-4ffd-a4e9-adc1e39c87c5,Litter003,工程泥浆,1820000.0,False,2026-09-02
nb_9726b6b6-12d6-4ffd-a4e9-adc1e39c87c5,Litter005,拆除弃料,5524000.0,False,2026-09-02
nb_36572be8-9710-4522-805a-3ce8bfd8e108,Litter001,工程渣土,103140000.0,False,2026-09-02
nb_7afcbd3c-5a8b-4881-bb8e-6c27d0a09b2c,Litter001,工程渣土,278136000.0,False,2026-09-02
nb_7afcbd3c-5a8b-4881-bb8e-6c27d0a09b2c,Litter005,拆除弃料,93384000.0,False,2026-09-02
nb_23c12d73-54ab-4959-87fb-b1442b6f70d7,Litter001,工程渣土,13140000.0,False,2026-09-02
nb_23c12d73-54ab-4959-87fb-b1442b6f70d7,Litter005,拆除弃料,9360000.0,False,2026-09-02
nb_50953f52-7864-4476-a99e-0cd60532873e,Litter001,工程渣土,7200000.0,False,2026-09-02
nb_cf541edb-2a35-4c97-9e32-0c438b33b6ad,Litter001,工程渣土,20333000.0,False,2026-09-02
nb_35b1289f-24e5-41b5-92ad-d25d7e2c37f8,Litter001,工程渣土,54000000.0,False,2026-09-02
nb_7b17c176-52ea-4e59-9337-ad0c605451ec,Litter001,工程渣土,88510000.0,False,2026-09-02
nb_7b17c176-52ea-4e59-9337-ad0c605451ec,Litter002,工程弃料,34950000.0,False,2026-09-02
nb_cc1027e5-afdd-4ee8-93cf-bc61cf834943,Litter001,工程渣土,27900000.0,False,2026-09-02
nb_cc1027e5-afdd-4ee8-93cf-bc61cf834943,Litter003,工程泥浆,33930000.0,False,2026-09-02
nb_93c0d4f6-5cc6-4407-a50e-5281141f77bc,Litter001,工程渣土,309600000.0,False,2026-09-02
nb_7f4f8415-8459-476b-bbd6-3303b4c7c4d1,Litter001,工程渣土,9000000.0,False,2026-09-02
nb_ee08f82c-4b1b-480a-8457-d9c0db92286e,Litter001,工程渣土,9000000.0,False,2026-09-02
nb_2a7c4367-ae83-49b9-8a99-7d72ac4fce90,Litter001,工程渣土,3686000.0,False,2026-09-02
nb_2a7c4367-ae83-49b9-8a99-7d72ac4fce90,Litter003,工程泥浆,7779000.0,False,2026-09-02
nb_78f95a41-35c6-456e-988a-d6b4a5e56831,Litter005,拆除弃料,14400000.0,False,2026-09-02
nb_b0edf2c7-0548-4d64-a24e-5b193b867fab,Litter001,工程渣土,5760000.0,False,2026-09-02
nb_b0edf2c7-0548-4d64-a24e-5b193b867fab,Litter003,工程泥浆,7410000.0,False,2026-09-02
nb_5fcf7ff7-92d9-4e49-9aba-b1aff9922058,Litter001,工程渣土,229621000.0,False,2026-09-02
nb_5fcf7ff7-92d9-4e49-9aba-b1aff9922058,Litter003,工程泥浆,179236629.0,False,2026-09-02
nb_cffd9ff7-7e0e-4877-96b7-c43ef21175cb,Litter001,工程渣土,380880000.0,False,2026-09-02
nb_d2fe9f40-7cf0-4cf4-97e5-88ac8600d1fc,Litter001,工程渣土,313920000.0,False,2026-09-02
nb_11b650cf-dc07-4198-99f2-61a6f33317f9,Litter001,工程渣土,1253000.0,False,2026-09-02
nb_2fd7b268-d1c7-41fc-ac78-1d6315abb066,Litter001,工程渣土,50400000.0,False,2026-09-02
nb_2fd7b268-d1c7-41fc-ac78-1d6315abb066,Litter005,拆除弃料,19080000.0,False,2026-09-02
nb_86fa26ba-dc70-4765-9c82-d786a78d7cf5,Litter001,工程渣土,14630000.0,False,2026-09-02
nb_86fa26ba-dc70-4765-9c82-d786a78d7cf5,Litter002,工程弃料,8712000.0,False,2026-09-02
nb_7948b6c9-9160-44c5-be73-6b17b2259b4c,Litter001,工程渣土,68580000.0,False,2026-09-02
nb_7948b6c9-9160-44c5-be73-6b17b2259b4c,Litter003,工程泥浆,3120000.0,False,2026-09-02
nb_7948b6c9-9160-44c5-be73-6b17b2259b4c,Litter005,拆除弃料,25920000.0,False,2026-09-02
nb_807e9279-243f-4c13-b09e-a83527943750,Litter001,工程渣土,26744742.0,False,2026-09-02
nb_ff2ff767-3939-42ea-912d-0ccd334b42bc,Litter001,工程渣土,321168000.0,False,2026-09-02
nb_81b245b0-45b6-4ceb-8a46-12cddd258c05,Litter001,工程渣土,53311360.0,False,2026-09-02
nb_e12e62a5-d3c8-4c19-9024-68ac0a29e0f3,Litter001,工程渣土,16281696.0,False,2026-09-02
nb_135f44a5-447d-49cd-932b-2952a3360735,Litter001,工程渣土,18918000.0,False,2026-09-02
nb_a7308ea2-de23-4df9-af0f-96923a9a0b0d,Litter001,工程渣土,44982000.0,False,2026-09-02
nb_1d8eb6f0-695d-4509-8369-4493beb91332,Litter003,工程泥浆,1240200.0,False,2026-09-02
nb_29d5c551-0ba6-48b8-8d5f-e3ea6b69c64c,Litter001,工程渣土,139140000.0,False,2026-09-02
nb_29d5c551-0ba6-48b8-8d5f-e3ea6b69c64c,Litter003,工程泥浆,71110000.0,False,2026-09-02
nb_29d5c551-0ba6-48b8-8d5f-e3ea6b69c64c,Litter005,拆除弃料,5580000.0,False,2026-09-02
nb_937e1b45-ee59-4e23-bf0b-03380e97d387,Litter001,工程渣土,35640000.0,False,2026-09-02
nb_937e1b45-ee59-4e23-bf0b-03380e97d387,Litter005,拆除弃料,900000.0,False,2026-09-02
nb_f05187e3-92de-4385-b5f9-4d4822476e64,Litter001,工程渣土,6967000.0,False,2026-09-02
nb_c8735b02-350d-424f-aec0-6bdaf6c08e12,Litter001,工程渣土,55260000.0,False,2026-09-02
nb_f2cbacde-1ac6-4a66-adcf-edf710005264,Litter001,工程渣土,474300000.0,False,2026-09-02
nb_f2cbacde-1ac6-4a66-adcf-edf710005264,Litter003,工程泥浆,170580000.0,False,2026-09-02
nb_bbb4be32-e333-4cc7-b87b-8fcc5b282925,Litter001,工程渣土,42746000.0,False,2026-09-02
nb_d0596b4e-98da-41c5-a5d7-30289ff363f0,Litter001,工程渣土,12494871.0,False,2026-09-02
nb_a204447c-162b-4093-ba4b-9a6e2b298469,Litter001,工程渣土,57960.0,False,2026-09-02
nb_a204447c-162b-4093-ba4b-9a6e2b298469,Litter003,工程泥浆,942955.0,False,2026-09-02
nb_945206b0-4503-4401-bc0e-3a0f0edadf0c,Litter002,工程弃料,19260000.0,False,2026-09-02
nb_c15d9239-b1f2-4cfa-8430-07f7a3d6614e,Litter001,工程渣土,79200000.0,False,2026-09-02
nb_c15d9239-b1f2-4cfa-8430-07f7a3d6614e,Litter005,拆除弃料,1782000.0,False,2026-09-02
nb_51499b55-197e-4cf6-ad6c-152e36321211,Litter001,工程渣土,90000000.0,False,2026-09-02
nb_51499b55-197e-4cf6-ad6c-152e36321211,Litter003,工程泥浆,2798000.0,False,2026-09-02
nb_87bf4cde-8702-4ad9-b383-0355505cbb79,Litter001,工程渣土,8280000.0,False,2026-09-02
nb_87bf4cde-8702-4ad9-b383-0355505cbb79,Litter005,拆除弃料,9360000.0,False,2026-09-02
nb_96eb2e29-d19b-4161-8ee9-1bd2ae923dfa,Litter001,工程渣土,64200000.0,False,2026-09-02
nb_64212742-32f7-4cb2-a88b-9ac3d70b5586,Litter001,工程渣土,14220000.0,False,2026-09-02
nb_3f830b88-fdc8-4e67-97f4-35dccefda1e8,Litter003,工程泥浆,8829600.0,False,2026-09-02
nb_c32cc384-80d7-4803-9999-362377841098,Litter001,工程渣土,177660000.0,False,2026-09-02
nb_9eb752f1-fe5a-453d-b61a-a0fd6df081d8,Litter001,工程渣土,28252000.0,False,2026-09-02
nb_9eb752f1-fe5a-453d-b61a-a0fd6df081d8,Litter003,工程泥浆,12855980.0,False,2026-09-02
nb_9eb752f1-fe5a-453d-b61a-a0fd6df081d8,Litter005,拆除弃料,3408000.0,False,2026-09-02
nb_2cca3325-1bd2-4f7d-8743-dbc89db5dfc6,Litter001,工程渣土,24840000.0,False,2026-09-02
nb_2cca3325-1bd2-4f7d-8743-dbc89db5dfc6,Litter005,拆除弃料,1800000.0,False,2026-09-02
nb_a7cb613b-8461-4844-b686-e7b3accd21f0,Litter001,工程渣土,47700000.0,False,2026-09-02
nb_a7cb613b-8461-4844-b686-e7b3accd21f0,Litter005,拆除弃料,8100000.0,False,2026-09-02
nb_82199d90-4f15-4c46-bc16-127a91465988,Litter001,工程渣土,1782000.0,False,2026-09-02
nb_82199d90-4f15-4c46-bc16-127a91465988,Litter003,工程泥浆,6585150.0,False,2026-09-02
nb_78c81c08-7422-43d4-b436-144d527d7d16,Litter001,工程渣土,2161800.0,False,2026-09-02
nb_78c81c08-7422-43d4-b436-144d527d7d16,Litter003,工程泥浆,1194700.0,False,2026-09-02
nb_dc15919c-4d19-4779-9baa-2a937c1bc40c,Litter001,工程渣土,158220000.0,False,2026-09-02
nb_dc15919c-4d19-4779-9baa-2a937c1bc40c,Litter003,工程泥浆,7800000.0,False,2026-09-02
nb_dc15919c-4d19-4779-9baa-2a937c1bc40c,Litter005,拆除弃料,6120000.0,False,2026-09-02
nb_4b71c4ba-b72d-4882-a555-04a0c167c910,Litter005,拆除弃料,45540000.0,False,2026-09-02
nb_d533d73b-9d61-4505-942a-fadcc066ce5a,Litter001,工程渣土,17500000.0,False,2026-09-02
nb_73a09544-d470-451e-865f-5abc44aa1c17,Litter001,工程渣土,1200000.0,False,2026-09-02
nb_73a09544-d470-451e-865f-5abc44aa1c17,Litter003,工程泥浆,1903200.0,False,2026-09-02
nb_894bb88d-1b08-46fb-ba97-6649ba4f7b96,Litter002,工程弃料,5580000.0,False,2026-09-02
nb_894bb88d-1b08-46fb-ba97-6649ba4f7b96,Litter003,工程泥浆,11700000.0,False,2026-09-02
nb_d0251f3b-ee4e-492c-9b68-07afa37dbfe1,Litter001,工程渣土,10440000.0,False,2026-09-02
nb_e8130510-3ca1-4bc8-bfb9-bb2a6b5a7294,Litter001,工程渣土,43558363.8,False,2026-09-02
nb_f842974d-3191-4d97-8ff9-aecb2daf92cf,Litter001,工程渣土,50361858.0,False,2026-09-02
nb_e14e5127-2255-409a-bdd3-bbed8280276e,Litter001,工程渣土,79882704.0,False,2026-09-02
nb_42f51de2-ddf2-4393-ae08-014a029028c9,Litter001,工程渣土,1217520000.0,False,2026-09-02
nb_cca9b66e-fbec-4417-8b74-04c8e8022f65,Litter003,工程泥浆,1235000.0,False,2026-09-02
nb_1607a66f-eff2-4b8f-b8bd-3f07011e4f2c,Litter001,工程渣土,24660000.0,False,2026-09-02
nb_1607a66f-eff2-4b8f-b8bd-3f07011e4f2c,Litter005,拆除弃料,4140000.0,False,2026-09-02
nb_9f64b106-f18e-4eab-8248-ef66c0ec0e89,Litter001,工程渣土,18722120.0,False,2026-09-02
nb_9f64b106-f18e-4eab-8248-ef66c0ec0e89,Litter003,工程泥浆,5694000.0,False,2026-09-02
nb_5aad0bee-d616-476f-baf1-d55c3a418df6,Litter001,工程渣土,309600000.0,False,2026-09-02
nb_5aad0bee-d616-476f-baf1-d55c3a418df6,Litter003,工程泥浆,21450000.0,False,2026-09-02
nb_5aad0bee-d616-476f-baf1-d55c3a418df6,Litter005,拆除弃料,32580000.0,False,2026-09-02
nb_d7809902-f428-4e45-9814-e1ee0248926a,Litter001,工程渣土,311220000.0,False,2026-09-02
nb_d7809902-f428-4e45-9814-e1ee0248926a,Litter003,工程泥浆,8320000.0,False,2026-09-02
nb_d7809902-f428-4e45-9814-e1ee0248926a,Litter005,拆除弃料,17280000.0,False,2026-09-02
nb_f32d7949-8e68-49fa-acd7-4fc1bdc47dd2,Litter001,工程渣土,390960000.0,False,2026-09-02
